2.36928, -1.75135
2.34532, -1.65279
2.33785, -1.63494
2.33497, -1.62302
2.33324, -1.62701
2.33614, -1.63002
2.33731, -1.64182
2.34018, -1.65541
2.35049, -1.70451
2.36638, -1.78169
2.42722, -3.00583
2.38387, 2.74499
2.37026, 2.7172
2.35474, 2.70854
2.34505, 2.70139
2.33971, 2.69346
2.33439, 2.68894
2.33247, 2.68745
2.33051, 2.69167
2.33141, 2.6993
2.32946, 2.7127
2.32605, 2.72997
2.32357, 2.74838
2.32196, 2.76553
2.31512, 2.78603
2.30474, 2.81686
2.28244, 2.88221
2.13885, -3.06896
2.12202, -3.03578
2.10947, -3.00725
2.09376, -2.96729
2.07267, -2.92203
2.05265, -2.88521
2.03645, -2.8546
2.01634, -2.82223
1.99055, -2.79565
1.96454, -2.77263
1.93518, -2.75156
1.90006, -2.73785
1.75428, -2.75099
1.73402, -2.75352
1.71325, -2.7622
1.69466, -2.76629
1.67501, -2.76612
1.66031, -2.7695
1.64386, -2.77572
1.62881, -2.78104
1.61456, -2.78661
1.60345, -2.79653
1.59945, -2.80706
1.60022, -2.81443
1.60899, -2.81697
1.61535, -2.81857
1.62652, -2.81538
1.63747, -2.81127
1.65341, -2.80908
1.66518, -2.80435
1.67314, -2.80463
1.68102, -2.811
2.01489, -2.84033
2.14699, -2.95608
2.23954, -3.05315
2.30667, -3.12779
2.33899, 3.1149
2.36123, 3.08676
2.38186, 3.07065
2.40354, 3.05309
2.4241, 3.03131
2.44504, 3.01189
2.46597, 2.99695
2.4899, 2.97906
2.56874, 2.87373
2.57556, 2.86891
2.57943, 2.876
2.58581, 2.88452
2.59012, 2.8948
2.6001, 2.89783
2.6093, 2.90388
2.62193, 2.91336
2.63321, 2.93474
2.64275, 2.96485
2.65053, 3.00674
2.88915, -2.99912
2.91427, -2.97578
2.93966, -2.94483
2.95897, -2.91013
2.97447, -2.87004
2.9919, -2.83354
3.01021, -2.80669
3.03023, -2.78002
3.05087, -2.75725
3.07507, -2.73722
3.09488, -2.71968
3.11327, -2.69768
3.12671, -2.67549
3.13804, -2.65062
-3.13306, -2.63001
-3.11662, -2.61548
-3.10164, -2.60691
-3.08526, -2.60091
-3.06744, -2.59879
-3.05029, -2.59932
-3.03724, -2.59709
-3.02219, -2.5937
-3.00777, -2.58849
-2.99182, -2.58461
-2.97515, -2.57317
-2.95989, -2.55905
-2.94855, -2.53619
-2.94589, -2.5002
-2.94236, -2.4638
-2.93439, -2.43084
-2.92261, -2.40205
-2.90506, -2.379
-2.51198, -1.92859
-2.55577, -1.94319
-2.57625, -1.95102
-2.5923, -1.96186
-2.60749, -1.97963
-2.62409, -1.9927
-2.63889, -2.01027
-2.65498, -2.02684
-2.66856, -2.04139
-2.68904, -2.04974
-2.74382, -2.08548
-2.75878, -2.09819
-2.77475, -2.11269
-2.79374, -2.12307
-2.80717, -2.13559
-2.82592, -2.14061
-2.84095, -2.1476
-2.85856, -2.15594
-2.87065, -2.1665
-2.88458, -2.18035
-2.89643, -2.19206
-2.91172, -2.20252
-2.92441, -2.21064
-2.93589, -2.21844
-2.94864, -2.22659
-2.96032, -2.23618
-2.97188, -2.24816
-2.98495, -2.26574
-2.99366, -2.29008
-3.00455, -2.31892
-3.01862, -2.34604
-3.03151, -2.37314
-3.04597, -2.39631
-3.05943, -2.42224
-3.07655, -2.44726
-3.09226, -2.47235
-3.1115, -2.49473
-3.13207, -2.51734
3.13283, -2.54112
3.1139, -2.56451
3.09294, -2.58862
3.07348, -2.61445
3.05132, -2.63896
3.03054, -2.66566
3.00904, -2.69173
2.98589, -2.7157
2.96605, -2.74343
2.94392, -2.77003
2.91866, -2.79038
2.8954, -2.81389
2.84288, -2.84951
2.81713, -2.87065
2.79118, -2.89361
2.76546, -2.92131
2.73633, -2.94663
2.70814, -2.97317
2.67985, -3.00099
2.61495, -3.04601
2.5851, -3.07005
2.55654, -3.09613
2.53139, -3.12473
2.50972, 3.12891
2.49328, 3.09766
2.47931, 3.0739
2.463, 3.05831
2.40794, 3.03253
2.35122, 2.9861
2.32488, 2.9507
2.29959, 2.91192
2.26939, 2.86891
2.24117, 2.82335
2.20968, 2.77356
2.1794, 2.72709
2.12488, 2.63789
2.09766, 2.60044
2.06635, 2.56307
2.03507, 2.53031
2.00223, 2.49963
1.97661, 2.45641
1.95571, 2.40801
1.93847, 2.3629
1.91951, 2.31651
1.76971, 2.17683
1.76695, 2.19367
1.76652, 2.25992
1.77127, 2.30514
1.778, 2.35802
1.81034, 2.57258
1.82089, 2.65179
1.83243, 2.73104
1.85414, 2.99462
1.86225, 3.08855
1.86773, -3.10733
1.86873, -3.02622
1.86952, -2.94834
1.86809, -2.87337
1.86293, -2.79843
1.85913, -2.72599
1.85712, -2.65653
1.85594, -2.59795
1.85885, -2.54806
1.86148, -2.4886
1.85984, -2.43228
1.86115, -2.38599
1.8621, -2.33677
1.8662, -2.29201
1.86679, -2.20286
1.86641, -2.14881
1.86225, -2.10085
1.87177, -2.04059
1.87428, -2.07605
1.88456, -2.42207
1.88336, -2.49643
1.88392, -2.57113
1.88379, -2.70484
1.88614, -2.82937
1.88569, -2.89252
1.8853, -3.02026
1.88414, -3.08754
1.88467, 3.12826
1.88401, 3.06887
1.87959, 3.00935
1.87355, 2.95909
1.86565, 2.91155
1.8576, 2.87398
1.85, 2.83334
1.84088, 2.76526
1.8382, 2.72908
1.83915, 2.69183
1.8354, 2.66053
1.81595, 2.62584
1.81087, 2.60675
1.80808, 2.58225
1.81282, 2.54705
1.81525, 2.50244
1.80941, 2.41488
1.77539, 2.295
1.78863, 2.23283
1.80425, 2.27549
1.82477, 2.32206
1.84929, 2.37384
1.8759, 2.42802
1.89899, 2.48584
1.92372, 2.54379
1.94213, 2.60694
1.9651, 2.66634
1.9839, 2.7268
2.00256, 2.7868
2.02007, 2.84721
2.04054, 2.90236
2.05953, 2.96672
2.07803, 3.02956
2.0947, 3.09706
2.11296, -3.12095
2.12715, -3.0613
2.13764, -2.99854
2.1459, -2.93631
2.1491, -2.88105
2.153, -2.82745
2.15589, -2.77442
2.15354, -2.68005
2.15562, -2.63533
2.15348, -2.58503
2.15024, -2.5405
2.1472, -2.49537
2.14626, -2.44748
2.14185, -2.39995
2.14072, -2.35689
2.13619, -2.28504
2.12533, -2.22416
2.11919, -2.19328
2.11246, -2.16526
2.10375, -2.13823
2.09666, -2.10877
2.08783, -2.08474
2.06956, -2.03583
2.05902, -2.01735
2.04658, -1.99922
2.02891, -1.98618
2.01635, -1.97159
1.99893, -1.96334
1.98069, -1.95735
1.94143, -1.96778
1.9251, -1.98709
1.90172, -2.04775
1.89385, -2.0906
1.88226, -2.30875
1.88563, -2.37197
1.88974, -2.43549
1.89858, -2.58078
1.89979, -2.6534
1.89974, -2.72514
1.90044, -2.79056
1.90057, -2.91785
1.89811, -2.9792
1.9, -3.04115
1.90283, -3.09915
1.90486, 3.082
1.90807, 3.02187
1.91054, 2.96339
1.91053, 2.85299
1.89713, 2.78072
1.88335, 2.76458
1.87485, 2.72093
1.87907, 2.6823
1.88753, 2.63986
1.88982, 2.60177
1.89187, 2.56566
1.89074, 2.5286
1.89367, 2.48411
1.90311, 2.43072
1.9206, 2.37331
1.93015, 2.3298
1.93701, 2.30814
1.9433, 2.30439
1.94841, 2.31253
1.96352, 2.31867
1.98665, 2.32177
2.00652, 2.33474
2.02557, 2.36293
2.1027, 2.46899
2.13007, 2.50201
2.15959, 2.53524
2.18676, 2.56812
2.2143, 2.5938
2.24143, 2.62193
2.26372, 2.65321
2.28281, 2.68806
2.29832, 2.72422
2.30885, 2.76388
2.31493, 2.81403
2.32141, 2.86375
2.33292, 2.96843
2.34959, 3.07379
2.35721, 3.12546
2.36743, -3.11006
2.38385, -3.02053
2.39112, -2.97659
2.39588, -2.92815
2.4022, -2.88216
2.40693, -2.83467
2.40516, -2.7818
2.40198, -2.65777
2.399, -2.59949
2.39396, -2.55036
2.39044, -2.49592
2.38577, -2.43987
2.3794, -2.38852
2.36711, -2.28596
2.34903, -2.18559
2.34011, -2.13803
2.28371, -1.8616
2.27563, -1.82246
2.26616, -1.7841
2.26072, -1.74834
2.25514, -1.71509
2.25235, -1.68145
2.24657, -1.65427
2.24335, -1.63435
2.24141, -1.61828
2.23881, -1.60115
2.2364, -1.59993
2.24027, -1.62385
2.24579, -1.66381
2.25359, -1.70861
2.25979, -1.76644
2.30213, -2.03358
2.31541, -2.10875
2.33016, -2.18253
2.35347, -2.33844
2.37638, -2.57182
2.38551, -2.7146
2.3794, -2.84514
2.37417, -2.90789
2.37252, -2.96326
2.37195, -3.01313
2.36632, -3.05493
2.35619, -3.08741
2.34915, -3.12138
2.34412, 3.12649
2.33763, 3.09122
2.32912, 3.05804
2.32317, 3.01869
2.31881, 2.91896
2.31733, 2.86613
2.31093, 2.77651
2.30549, 2.73703
2.29995, 2.69803
2.30105, 2.66264
2.29744, 2.63312
2.29353, 2.6108
2.28857, 2.59082
2.2846, 2.57667
2.28294, 2.56525
2.28163, 2.56062
2.28102, 2.56369
2.28506, 2.56725
2.29802, 2.57434
2.3114, 2.58804
2.32732, 2.61591
2.34823, 2.64218
2.37215, 2.67642
2.39609, 2.71412
2.4211, 2.75306
2.44406, 2.79036
2.46332, 2.84123
2.48154, 2.89866
2.50192, 2.95278
2.51713, 3.00743
2.52987, 3.0674
2.53993, 3.1298
2.55101, -3.09087
2.55937, -3.03159
2.56917, -2.97268
2.57708, -2.91537
2.58508, -2.86083
2.59128, -2.80629
2.59489, -2.74753
2.60333, -2.63247
2.60628, -2.57151
2.60747, -2.51267
2.61048, -2.45555
2.61275, -2.39828
2.61412, -2.34167
2.61512, -2.28498
2.61718, -2.23327
2.61899, -2.17674
2.61935, -2.12317
2.62049, -2.01949
2.62156, -1.97018
2.62245, -1.92573
2.62472, -1.88658
2.62384, -1.84545
2.62035, -1.81023
2.57562, -1.46452
2.56469, -1.38563
2.56171, -1.34786
2.55897, -1.31519
2.55805, -1.28318
2.55524, -1.25558
2.55265, -1.24019
2.54559, -1.26046
2.54375, -1.28671
2.54634, -1.31987
2.54941, -1.36069
2.55521, -1.41226
2.5591, -1.46915
2.57322, -1.60615
2.57944, -1.67746
2.58636, -1.75204
2.59631, -1.83003
2.60669, -1.90553
2.61444, -1.98077
2.62382, -2.06163
2.63335, -2.14698
2.6382, -2.23697
2.64373, -2.328
2.64297, -2.48557
2.63471, -2.5504
2.62785, -2.61523
2.61966, -2.67324
2.61085, -2.72337
2.6027, -2.77486
2.597, -2.82672
2.59071, -2.87869
2.58346, -2.92621
2.5823, -2.98168
2.58299, -3.04013
2.58169, -3.09442
2.57763, -3.13559
2.57221, 3.11934
2.56835, 3.09193
2.56434, 3.06535
2.56293, 3.03877
2.56194, 3.00898
2.56612, 2.92329
2.56905, 2.87138
2.56114, 2.83815
2.55319, 2.80612
2.54527, 2.7897
2.53975, 2.77595
2.54033, 2.77136
2.54668, 2.77644
2.55773, 2.79079
2.93015, -3.05116
2.95066, -3.05131
2.96244, -3.06476
2.9643, -3.0731
2.96135, -3.07491
2.95572, -3.06829
2.94687, -3.05168
2.94307, -3.02866
2.93983, -3.00214
2.93629, -2.96439
2.88179, -1.04694
2.87875, -1.02347
2.87614, -1.00923
2.87454, -1.00605
2.87418, -1.01373
2.87585, -1.03496
2.9356, -2.41348
2.93218, -2.45137
2.92521, -2.48671
2.92371, -2.52445
2.92001, -2.56372
2.80261, -3.13089
2.78448, 3.14077
2.72841, 3.11204
2.70809, 3.10306
2.6913, 3.08582
2.67254, 3.06614
2.59728, 2.97793
2.50801, 2.89561
2.48875, 2.86785
2.47149, 2.84346
2.45482, 2.82011
2.43565, 2.80405
2.4146, 2.78877
2.09566, 2.47121
2.07913, 2.45747
2.06301, 2.44003
2.04429, 2.4238
2.02522, 2.40758
2.00738, 2.39025
1.98656, 2.37286
1.96614, 2.355
1.94613, 2.33594
1.92463, 2.31865
1.85402, 2.24132
1.81752, 2.20789
1.80254, 2.18997
1.78596, 2.175
1.7672, 2.16185
1.74885, 2.14468
1.73204, 2.12768
1.7132, 2.11238
1.69658, 2.09532
1.68209, 2.07905
1.67125, 2.06844
1.66205, 2.05472
1.65268, 2.04746
1.64484, 2.03828
1.63688, 2.03329
1.63041, 2.02792
1.62395, 2.02176
1.61741, 2.01403
1.61095, 2.00826
1.60943, 2.00393
1.60941, 2.00308
1.60868, 2.00617
1.61384, 2.0069
1.61886, 2.01263
1.62541, 2.01731
1.63408, 2.02665
1.64562, 2.03717
1.65804, 2.05081
1.67176, 2.0606
1.68185, 2.07265
1.69407, 2.08399
1.70655, 2.10044
1.71525, 2.12257
1.72586, 2.14721
1.73191, 2.17491
1.74296, 2.20285
2.1951, 2.91531
2.1903, 2.88396
2.18849, 2.84654
2.18801, 2.80637
2.18817, 2.76599
2.18458, 2.7348
2.17835, 2.71025
2.17189, 2.69088
2.17011, 2.66652
2.16814, 2.63946
2.16619, 2.61082
2.16714, 2.54908
2.16869, 2.51437
2.171, 2.47934
2.16848, 2.4558
2.16537, 2.44397
2.16364, 2.43908
2.16636, 2.44041
2.17294, 2.44774
2.18707, 2.45831
2.41789, -1.59859
2.41756, -1.5578
2.40828, -1.44123
2.40784, -1.42089
2.40784, -1.41634
2.40609, -1.42293
2.40834, -1.43384
2.41169, -1.45291
2.41405, -1.47224
2.41847, -1.50114
2.4223, -1.53984
2.46949, -2.82934
2.4689, -2.87729
2.46946, -2.91978
2.4707, -2.96889
2.47262, -3.01598
2.47271, -3.05453
2.47292, -3.09197
2.47627, -3.13067
2.47917, 3.10476
2.48319, 3.0606
2.48865, 3.01652
2.49209, 2.97235
2.49823, 2.9294
2.50521, 2.88317
2.50961, 2.84657
2.5106, 2.81853
2.51384, 2.79495
2.51953, 2.77186
2.52414, 2.75893
2.5271, 2.75537
2.53087, 2.76494
2.54065, 2.77991
2.5479, 2.80359
2.69007, -1.17593
2.68824, -1.15868
2.68419, -1.15588
2.68638, -1.16991
2.69183, -1.19818
2.64324, 2.91614
2.61755, 2.88789
2.60236, 2.88623
2.58365, 2.87879
2.57254, 2.87676
2.55972, 2.8737
2.53731, 2.86154
2.51244, 2.84165
2.4992, 2.82551
2.46674, 2.8014
2.02497, 2.39452
2.00503, 2.37755
1.98665, 2.36121
1.96553, 2.34803
1.94827, 2.33107
1.92491, 2.31541
1.90693, 2.29331
1.88603, 2.27692
1.86212, 2.25803
1.8201, 2.21911
1.79776, 2.20077
1.75103, 2.16175
1.68567, 2.09624
1.6714, 2.07695
1.66093, 2.068
1.65753, 2.06359
1.66113, 2.0665
1.67061, 2.07293
-3.11908, -2.62844
-3.13252, -0.81648
-3.13994, -0.783945
3.13663, -0.764903
3.12999, -0.74865
3.12173, -0.741309
3.11926, -0.748053
3.11602, -0.767882
3.11853, -0.804947
-3.11137, -2.50365
-3.1159, -2.54883
-3.12184, -2.59037
-3.12991, -2.63489
-3.14014, -2.67576
3.1314, -2.71106
3.12122, -2.74686
3.1074, -2.77682
3.09073, -2.80388
3.07618, -2.83195
3.06104, -2.86374
3.04589, -2.89266
3.02998, -2.92098
3.00899, -2.945
2.98724, -2.9646
2.96575, -2.98439
2.94519, -3.01012
2.92238, -3.02803
2.89959, -3.04691
2.87103, -3.05749
2.70113, -2.84877
2.63485, -2.76424
2.60788, -2.72605
2.58723, -2.68565
2.47872, -1.919
2.44927, -1.62657
2.43977, -1.58357
2.4336, -1.54902
2.42087, -1.48498
2.41278, -1.44569
2.4052, -1.41637
2.39746, -1.40716
2.39383, -1.41372
2.39264, -1.42933
2.3948, -1.45723
2.55097, -3.11815
2.54917, 3.12146
2.54255, 3.09476
2.54095, 3.06226
2.54298, 3.02302
2.48218, 2.73163
2.46428, 2.7073
2.44795, 2.69002
2.42923, 2.68363
2.41602, 2.69349
2.40542, 2.71827
2.39427, 2.7565
2.3811, 2.8104
2.36841, 2.87752
2.17733, -2.03801
2.1776, -2.00173
2.17497, -1.96986
2.17175, -1.93644
2.16692, -1.91054
2.16439, -1.8835
2.15344, -1.85557
2.14502, -1.82351
2.12256, -1.75519
2.10903, -1.73441
2.1023, -1.72653
